skewness_x,skewness_y,skewness_z,kurtosis_x,kurtosis_y,kurtosis_z,std_x,std_y,std_z,cov_xy,cov_xz,cov_yz,mpsd_x,mpsd_y,mpsd_z,spsd_x,spsd_y,spsd_z,fftx1,fftx2,fftx3,fftx4,fftx5,fftx6,fftx7,fftx8,fftx9,fftx10,fftx11,fftx12,fftx13,fftx14,fftx15,fftx16,fftx17,fftx18,fftx19,fftx20,fftx21,fftx22,fftx23,fftx24,fftx25,fftx26,fftx27,fftx28,fftx29,fftx30,fftx31,fftx32,ffty1,ffty2,ffty3,ffty4,ffty5,ffty6,ffty7,ffty8,ffty9,ffty10,ffty11,ffty12,ffty13,ffty14,ffty15,ffty16,ffty17,ffty18,ffty19,ffty20,ffty21,ffty22,ffty23,ffty24,ffty25,ffty26,ffty27,ffty28,ffty29,ffty30,ffty31,ffty32,fftz1,fftz2,fftz3,fftz4,fftz5,fftz6,fftz7,fftz8,fftz9,fftz10,fftz11,fftz12,fftz13,fftz14,fftz15,fftz16,fftz17,fftz18,fftz19,fftz20,fftz21,fftz22,fftz23,fftz24,fftz25,fftz26,fftz27,fftz28,fftz29,fftz30,fftz31,fftz32,tired
-17.14463369,17.27575452,-34.00616729,4.878685307,3.176948168,6.440424826,0.033296751,0.068690903,0.04395842,0.166185767,0.166185767,-0.343009535,0.000421717,0.003448598,0.001794047,0.001248536,0.012295916,0.007450986,0.027307417,0.017565868,0.013958768,0.012004534,0.011667704,0.011328578,0.011251938,0.007971285,0.007947548,0.00759623,0.007478186,0.00726786,0.004041672,0.004026459,0.003083381,0.002937709,0.002893689,0.002856716,0.002639392,0.002608811,0.00259022,0.002587065,0.002468816,0.002283685,0.001976752,0.001956268,0.001900395,0.001803627,0.001785323,0.001693075,0.00149993,0.001147763,0.070199005,0.044454889,0.042675086,0.042120974,0.021907717,0.019739717,0.019323063,0.019256755,0.015941529,0.01556208,0.015057841,0.014628701,0.014419532,0.013051157,0.011776097,0.011735465,0.011270271,0.010241186,0.00887348,0.008177327,0.007262243,0.007128818,0.005556045,0.005112161,0.004905086,0.003970852,0.003041377,0.002051523,0.002037647,0.001794647,0.001422123,0.001396842,0.027307417,0.017565868,0.013958768,0.012004534,0.011667704,0.011328578,0.011251938,0.007971285,0.007947548,0.00759623,0.007478186,0.00726786,0.004041672,0.004026459,0.003083381,0.002937709,0.002893689,0.002856716,0.002639392,0.002608811,0.00259022,0.002587065,0.002468816,0.002283685,0.001976752,0.001956268,0.001900395,0.001803627,0.001785323,0.001693075,0.00149993,0.001147763,1
-14.59730333,17.40111355,-35.22010199,4.927050684,3.575537543,7.059393135,0.034838162,0.072280157,0.046669702,0.236258503,0.236258503,-0.382464678,0.000413501,0.003574948,0.002037108,0.001246209,0.012959486,0.00853025,0.022634604,0.015531336,0.01460787,0.01429173,0.012102835,0.011036152,0.010395924,0.010107887,0.009961405,0.009831891,0.008718188,0.008554343,0.00834922,0.008231643,0.007561146,0.00689804,0.006653332,0.005173283,0.004490079,0.003537315,0.003435981,0.00313279,0.002854574,0.002769911,0.002577593,0.002557798,0.00231296,0.002010937,0.001712851,0.001613676,0.001362094,0.001206856,0.069512438,0.047511169,0.046842457,0.04673774,0.025486391,0.018102928,0.017172526,0.017031167,0.016649744,0.014034647,0.013354633,0.012875564,0.012800253,0.012456597,0.011264671,0.01080561,0.010452726,0.010202619,0.010079955,0.009738863,0.008849344,0.008649627,0.00797019,0.006538539,0.006287931,0.005328516,0.004758846,0.004608139,0.003308663,0.002938409,0.0017173,0.001532555,0.022634604,0.015531336,0.01460787,0.01429173,0.012102835,0.011036152,0.010395924,0.010107887,0.009961405,0.009831891,0.008718188,0.008554343,0.00834922,0.008231643,0.007561146,0.00689804,0.006653332,0.005173283,0.004490079,0.003537315,0.003435981,0.00313279,0.002854574,0.002769911,0.002577593,0.002557798,0.00231296,0.002010937,0.001712851,0.001613676,0.001362094,0.001206856,1
16.0728941,17.52574857,-33.71759921,5.007611733,3.330560459,6.439191762,0.036796252,0.069111111,0.047254126,0.105978295,0.105978295,-0.307516733,0.000454605,0.003089701,0.002061574,0.001450087,0.011355626,0.008673967,0.020592655,0.020052265,0.016311915,0.016181426,0.015242348,0.014688585,0.013568426,0.009147102,0.008314703,0.008088225,0.007811928,0.00743636,0.007271261,0.006958875,0.006954121,0.006805179,0.006742508,0.005298936,0.004866832,0.004709161,0.003283582,0.002927198,0.002836976,0.002668298,0.002529742,0.002434293,0.002376617,0.001688046,0.00166187,0.001427119,0.001305929,0.00115582,0.066119403,0.047766233,0.045464877,0.0451089,0.026880742,0.018104636,0.017117497,0.01596276,0.015646977,0.013190819,0.012590554,0.011684467,0.011584514,0.011012794,0.009516262,0.00872138,0.008100073,0.007253399,0.00724934,0.00670577,0.005799003,0.005331389,0.005032715,0.003677658,0.003663103,0.003109402,0.002583019,0.002557259,0.002471338,0.002251388,0.002028873,0.001526009,0.020592655,0.020052265,0.016311915,0.016181426,0.015242348,0.014688585,0.013568426,0.009147102,0.008314703,0.008088225,0.007811928,0.00743636,0.007271261,0.006958875,0.006954121,0.006805179,0.006742508,0.005298936,0.004866832,0.004709161,0.003283582,0.002927198,0.002836976,0.002668298,0.002529742,0.002434293,0.002376617,0.001688046,0.00166187,0.001427119,0.001305929,0.00115582,1
-0.732170071,16.39390845,-33.0905615,5.747873233,3.408252482,6.310903425,0.041925181,0.07088289,0.045654249,0.31496822,0.31496822,-0.457641724,0.000598259,0.003394838,0.001965705,0.001819321,0.012246189,0.008157369,0.021878628,0.018560348,0.015834594,0.015161485,0.015009092,0.014791577,0.014667193,0.012540268,0.012182658,0.011623054,0.011568962,0.010959325,0.010724361,0.009934058,0.009710572,0.009577689,0.009537402,0.009171866,0.008993481,0.007285013,0.006659828,0.00485887,0.004076389,0.002719531,0.002700008,0.002547178,0.002421164,0.002137883,0.001880335,0.00174049,0.001503308,0.00131836,0.068189055,0.046120699,0.042890489,0.042350947,0.028138729,0.020989069,0.018946131,0.017648297,0.015929865,0.015417864,0.015369412,0.014749102,0.014639771,0.011736033,0.011445451,0.011092033,0.010750572,0.010165141,0.009670379,0.009311931,0.009232553,0.007972599,0.007558203,0.00588008,0.005488209,0.005051604,0.004965465,0.004765836,0.004373404,0.002691477,0.002518302,0.001292085,0.021878628,0.018560348,0.015834594,0.015161485,0.015009092,0.014791577,0.014667193,0.012540268,0.012182658,0.011623054,0.011568962,0.010959325,0.010724361,0.009934058,0.009710572,0.009577689,0.009537402,0.009171866,0.008993481,0.007285013,0.006659828,0.00485887,0.004076389,0.002719531,0.002700008,0.002547178,0.002421164,0.002137883,0.001880335,0.00174049,0.001503308,0.00131836,1
27.68877335,13.45083164,-33.20222727,8.096491061,3.36471329,6.395878392,0.046540814,0.072023604,0.045650413,0.343879069,0.343879069,-0.372111878,0.000714456,0.003544816,0.001986384,0.002237947,0.013277212,0.008236186,0.032203487,0.020790586,0.019160771,0.018596945,0.016209885,0.015047648,0.014555565,0.012488372,0.012072819,0.011729162,0.011472716,0.011146704,0.009526033,0.009274952,0.009080205,0.008701839,0.008140319,0.007924591,0.007880035,0.006909686,0.005893042,0.005688793,0.004999957,0.003094993,0.002773782,0.002590757,0.002577172,0.002573947,0.002437811,0.002410549,0.002312454,0.002122523,0.070646766,0.045321752,0.044407536,0.042092992,0.031981207,0.019321006,0.01879187,0.017977105,0.017916855,0.01552334,0.015176749,0.014975847,0.014612123,0.012934722,0.011951392,0.011903221,0.011819802,0.010295595,0.009688989,0.009111675,0.008574125,0.007417843,0.007218443,0.006296105,0.005218785,0.004894912,0.004423772,0.003949355,0.003809403,0.002931004,0.001860225,0.001591081,0.032203487,0.020790586,0.019160771,0.018596945,0.016209885,0.015047648,0.014555565,0.012488372,0.012072819,0.011729162,0.011472716,0.011146704,0.009526033,0.009274952,0.009080205,0.008701839,0.008140319,0.007924591,0.007880035,0.006909686,0.005893042,0.005688793,0.004999957,0.003094993,0.002773782,0.002590757,0.002577172,0.002573947,0.002437811,0.002410549,0.002312454,0.002122523,1
-8.375794394,16.21928342,-35.53586231,4.996932886,3.260437253,6.546253264,0.035290076,0.069775308,0.043533321,0.154911379,0.154911379,-0.338298432,0.000425292,0.003336757,0.001899298,0.001309492,0.012114494,0.007924236,0.023122543,0.018679839,0.016978927,0.014848712,0.014231897,0.011803752,0.010581404,0.010550467,0.009172724,0.00806906,0.007885553,0.006756793,0.006736016,0.005819961,0.005762241,0.005368351,0.004590361,0.004420151,0.00417416,0.003372174,0.003372172,0.002878244,0.002712001,0.002588242,0.001708722,0.00169669,0.001692597,0.001604349,0.001582992,0.001542289,0.00106052,0.000810348,0.067412935,0.043341403,0.043128843,0.042369292,0.026199682,0.019971737,0.019698793,0.01811092,0.017299103,0.016829814,0.015387126,0.014103204,0.014051091,0.013732385,0.012396877,0.011364478,0.009994788,0.009975312,0.009967032,0.009169426,0.009104514,0.007456462,0.005150204,0.004707678,0.004609482,0.004289649,0.003556806,0.003109574,0.002688865,0.002254266,0.001958661,0.001584604,0.023122543,0.018679839,0.016978927,0.014848712,0.014231897,0.011803752,0.010581404,0.010550467,0.009172724,0.00806906,0.007885553,0.006756793,0.006736016,0.005819961,0.005762241,0.005368351,0.004590361,0.004420151,0.00417416,0.003372174,0.003372172,0.002878244,0.002712001,0.002588242,0.001708722,0.00169669,0.001692597,0.001604349,0.001582992,0.001542289,0.00106052,0.000810348,1
-14.52573483,17.40512275,-35.22010199,4.926105999,3.562050094,7.059393135,0.034836756,0.072655065,0.046669702,0.235499858,0.235499858,-0.378195174,0.000410207,0.003505316,0.002056094,0.001244235,0.012584465,0.008549918,0.02259001,0.01547694,0.014655998,0.014321842,0.012160563,0.011018462,0.010342167,0.010135553,0.009985655,0.009786801,0.008774656,0.008585916,0.008392213,0.008176266,0.007502895,0.006953744,0.006623881,0.005202978,0.004454903,0.003590031,0.003395109,0.003105665,0.002812479,0.002799034,0.002611607,0.002605004,0.002284898,0.002028361,0.001669111,0.001612852,0.001394432,0.001258571,0.068706468,0.048462405,0.047098911,0.046403354,0.02508651,0.018378875,0.01785504,0.01728262,0.016538112,0.013995733,0.013502822,0.012920294,0.012905789,0.012207451,0.011386881,0.010648111,0.010535709,0.010329139,0.010066118,0.009317975,0.00872396,0.00804384,0.007963273,0.006751228,0.006574127,0.006252978,0.005591505,0.00436827,0.003183049,0.002586702,0.001969163,0.00145449,0.02259001,0.01547694,0.014655998,0.014321842,0.012160563,0.011018462,0.010342167,0.010135553,0.009985655,0.009786801,0.008774656,0.008585916,0.008392213,0.008176266,0.007502895,0.006953744,0.006623881,0.005202978,0.004454903,0.003590031,0.003395109,0.003105665,0.002812479,0.002799034,0.002611607,0.002605004,0.002284898,0.002028361,0.001669111,0.001612852,0.001394432,0.001258571,1
23.76083921,15.91506126,-32.78098247,7.609176461,3.638566746,6.654266089,0.045675359,0.071057736,0.04460818,0.377132365,0.377132365,-0.419648724,0.000780999,0.00354387,0.001839814,0.002243423,0.013229894,0.007645894,0.034254044,0.021369933,0.01864722,0.017707655,0.017348149,0.016650032,0.014609342,0.013112727,0.012194958,0.010542984,0.010453772,0.009858173,0.007999973,0.0079381,0.007265168,0.006850055,0.006707951,0.005917482,0.005106625,0.004932925,0.003980758,0.00388117,0.003106693,0.002141435,0.002022001,0.00199549,0.001827833,0.001821864,0.001378365,0.00133637,0.001293532,0.001222377,0.070597015,0.04397999,0.042974126,0.039679778,0.024186052,0.021677683,0.020396783,0.01951968,0.019507083,0.018397404,0.017740687,0.01572343,0.015417301,0.014911044,0.013444494,0.011771559,0.011468202,0.010970538,0.009814494,0.009377804,0.008809092,0.008502682,0.006543892,0.006346673,0.005840437,0.005833951,0.003153957,0.002843654,0.002475071,0.001993594,0.001921659,0.001467665,0.034254044,0.021369933,0.01864722,0.017707655,0.017348149,0.016650032,0.014609342,0.013112727,0.012194958,0.010542984,0.010453772,0.009858173,0.007999973,0.0079381,0.007265168,0.006850055,0.006707951,0.005917482,0.005106625,0.004932925,0.003980758,0.00388117,0.003106693,0.002141435,0.002022001,0.00199549,0.001827833,0.001821864,0.001378365,0.00133637,0.001293532,0.001222377,1
-0.360734517,18.89154907,-33.57598446,5.688012005,3.697817718,6.981673873,0.035132095,0.06921935,0.046847629,0.19479469,0.19479469,-0.17819679,0.000457569,0.003357298,0.001984081,0.001312262,0.011975543,0.008120219,0.028651275,0.016107503,0.013565549,0.01152948,0.010342732,0.009605077,0.009498731,0.009162007,0.00913098,0.007969938,0.007893541,0.007771934,0.006796151,0.006479733,0.006307401,0.006035601,0.005370994,0.00533246,0.005058834,0.00476191,0.004625749,0.004391635,0.004324115,0.004068491,0.00397813,0.003869084,0.00359139,0.002660234,0.002618533,0.001955141,0.001490208,0.001144279,0.067960199,0.046612121,0.045627576,0.045447197,0.019387822,0.017368661,0.017359747,0.015432978,0.015233838,0.01439277,0.0143457,0.013149944,0.012301171,0.012224568,0.01013937,0.01013178,0.010015489,0.009931861,0.008720448,0.008505201,0.007673562,0.00744712,0.007248213,0.006690294,0.005904278,0.004998599,0.004828536,0.002440956,0.002103528,0.001685708,0.001614231,0.001543785,0.028651275,0.016107503,0.013565549,0.01152948,0.010342732,0.009605077,0.009498731,0.009162007,0.00913098,0.007969938,0.007893541,0.007771934,0.006796151,0.006479733,0.006307401,0.006035601,0.005370994,0.00533246,0.005058834,0.00476191,0.004625749,0.004391635,0.004324115,0.004068491,0.00397813,0.003869084,0.00359139,0.002660234,0.002618533,0.001955141,0.001490208,0.001144279,1
-3.610402981,15.59308377,-35.39577982,5.051482065,3.336585213,8.092214015,0.035807687,0.070274024,0.048130223,0.120862325,0.120862325,-0.18146255,0.00044518,0.003513151,0.001866476,0.00133582,0.013079316,0.007630399,0.028532554,0.016455678,0.016038983,0.014234472,0.013703922,0.011695962,0.011522983,0.0105847,0.009093361,0.007875721,0.006772893,0.006446471,0.006377137,0.004787721,0.00445126,0.004254948,0.003976786,0.003946133,0.003494312,0.003050345,0.00281678,0.002553392,0.002354548,0.002249188,0.002145686,0.00197864,0.001765382,0.001557647,0.001529569,0.001435239,0.001284824,0.001280794,0.069960199,0.045711147,0.044921224,0.043423723,0.021232913,0.019880028,0.017396532,0.016513905,0.01628194,0.016273949,0.015139642,0.014873114,0.013221083,0.012701368,0.012442458,0.012370264,0.011053828,0.010612892,0.00969524,0.009488404,0.009251514,0.007287162,0.006841725,0.006243707,0.00587718,0.005301067,0.004331641,0.003883842,0.003670463,0.003276666,0.002486182,0.002327898,0.028532554,0.016455678,0.016038983,0.014234472,0.013703922,0.011695962,0.011522983,0.0105847,0.009093361,0.007875721,0.006772893,0.006446471,0.006377137,0.004787721,0.00445126,0.004254948,0.003976786,0.003946133,0.003494312,0.003050345,0.00281678,0.002553392,0.002354548,0.002249188,0.002145686,0.00197864,0.001765382,0.001557647,0.001529569,0.001435239,0.001284824,0.001280794,1
